Epoch: 169 - train loss: 1.49e-02 - valid loss: 1.51e-02, valid stoi: 5.11e-01
Epoch: 170 - train loss: 1.48e-02 - valid loss: 1.51e-02, valid stoi: 5.11e-01
Epoch: 171 - train loss: 1.48e-02 - valid loss: 1.51e-02, valid stoi: 5.11e-01
Epoch: 172 - train loss: 1.48e-02 - valid loss: 1.51e-02, valid stoi: 5.11e-01
Epoch: 173 - train loss: 1.48e-02 - valid loss: 1.51e-02, valid stoi: 5.11e-01
Epoch: 174 - train loss: 1.48e-02 - valid loss: 1.51e-02, valid stoi: 5.11e-01
Epoch: 175 - train loss: 1.48e-02 - valid loss: 1.51e-02, valid stoi: 5.11e-01
Epoch: 176 - train loss: 1.48e-02 - valid loss: 1.50e-02, valid stoi: 5.11e-01
Epoch: 177 - train loss: 1.48e-02 - valid loss: 1.50e-02, valid stoi: 5.11e-01
Epoch: 178 - train loss: 1.47e-02 - valid loss: 1.50e-02, valid stoi: 5.11e-01
Epoch: 179 - train loss: 1.47e-02 - valid loss: 1.50e-02, valid stoi: 5.11e-01
Epoch: 180 - train loss: 1.47e-02 - valid loss: 1.50e-02, valid stoi: 5.11e-01
Epoch: 181 - train loss: 1.47e-02 - valid loss: 1.50e-02, valid stoi: 5.12e-01
Epoch: 182 - train loss: 1.47e-02 - valid loss: 1.50e-02, valid stoi: 5.12e-01
Epoch: 183 - train loss: 1.47e-02 - valid loss: 1.50e-02, valid stoi: 5.12e-01
Epoch: 184 - train loss: 1.46e-02 - valid loss: 1.49e-02, valid stoi: 5.12e-01
Epoch: 185 - train loss: 1.46e-02 - valid loss: 1.49e-02, valid stoi: 5.12e-01
Epoch: 186 - train loss: 1.46e-02 - valid loss: 1.49e-02, valid stoi: 5.12e-01
Epoch: 187 - train loss: 1.46e-02 - valid loss: 1.49e-02, valid stoi: 5.12e-01
Epoch: 188 - train loss: 1.46e-02 - valid loss: 1.49e-02, valid stoi: 5.12e-01
Epoch: 189 - train loss: 1.46e-02 - valid loss: 1.49e-02, valid stoi: 5.12e-01
Epoch: 190 - train loss: 1.46e-02 - valid loss: 1.49e-02, valid stoi: 5.13e-01
Epoch: 191 - train loss: 1.45e-02 - valid loss: 1.48e-02, valid stoi: 5.13e-01
Epoch: 192 - train loss: 1.45e-02 - valid loss: 1.48e-02, valid stoi: 5.13e-01
Epoch: 193 - train loss: 1.45e-02 - valid loss: 1.48e-02, valid stoi: 5.13e-01
Epoch: 194 - train loss: 1.45e-02 - valid loss: 1.48e-02, valid stoi: 5.13e-01
Epoch: 195 - train loss: 1.45e-02 - valid loss: 1.48e-02, valid stoi: 5.13e-01
Epoch: 196 - train loss: 1.45e-02 - valid loss: 1.48e-02, valid stoi: 5.13e-01
Epoch: 197 - train loss: 1.45e-02 - valid loss: 1.48e-02, valid stoi: 5.13e-01
Epoch: 198 - train loss: 1.45e-02 - valid loss: 1.48e-02, valid stoi: 5.13e-01
Epoch: 199 - train loss: 1.45e-02 - valid loss: 1.47e-02, valid stoi: 5.13e-01
Epoch: 200 - train loss: 1.44e-02 - valid loss: 1.47e-02, valid stoi: 5.13e-01
Epoch: 201 - train loss: 1.44e-02 - valid loss: 1.47e-02, valid stoi: 5.13e-01
Epoch: 202 - train loss: 1.44e-02 - valid loss: 1.47e-02, valid stoi: 5.13e-01
Epoch: 203 - train loss: 1.44e-02 - valid loss: 1.47e-02, valid stoi: 5.13e-01
Epoch: 204 - train loss: 1.44e-02 - valid loss: 1.47e-02, valid stoi: 5.13e-01
Epoch: 205 - train loss: 1.44e-02 - valid loss: 1.47e-02, valid stoi: 5.14e-01
Epoch: 206 - train loss: 1.44e-02 - valid loss: 1.47e-02, valid stoi: 5.14e-01
Epoch: 207 - train loss: 1.43e-02 - valid loss: 1.47e-02, valid stoi: 5.14e-01
Epoch: 208 - train loss: 1.43e-02 - valid loss: 1.46e-02, valid stoi: 5.14e-01
Epoch: 209 - train loss: 1.43e-02 - valid loss: 1.46e-02, valid stoi: 5.14e-01
Epoch: 210 - train loss: 1.43e-02 - valid loss: 1.46e-02, valid stoi: 5.14e-01
